u,v,mode,distance_km,terrain,route_ref,lanes,highway,bridge,tunnel,surface,osm_way_id
n10577985180,n2385461483,road,0.73,plain,secondary,2,secondary,0,0,,230015248
n10578437654,n566686291,road,0.82,plain,NH27,2,trunk,0,0,,657782634
n10578437654,n566686299,road,0.1,plain,NH27,2,trunk,0,0,,44643275
n10578437654,n566687206,road,0.26,plain,NH27,2,trunk,0,0,,44643275
n10578437654,n566687315,road,1.47,plain,NH27,2,trunk,0,0,,657782634
n10578768507,n4643535018,road,9.82,mountain,secondary,2,secondary,0,0,,1136964665
n10581509677,n3897089085,road,1.32,plain,NH27,2,trunk,0,0,,386390140
n10581509677,n566687577,road,3.74,plain,NH27,2,trunk,0,0,,386390140
n10581564137,n3897086883,road,0.47,plain,NH27,2,trunk,0,0,,1135139793
n10581564137,n3897086929,road,0.63,plain,NH27,2,trunk,0,0,,1135139793
n10581564149,n3897086929,road,0.41,plain,NH27,2,trunk,0,0,,1135139794
n10581564149,n3897088115,road,1.22,plain,NH27,2,trunk,0,0,,1135139793
n10594321234,n10594321235,road,0.11,plain,NH127,2,trunk,1,0,,1136477570
n10594321234,n4867410009,road,0.33,plain,NH127,2,trunk,0,0,,1136477565
n10594321235,n1668477077,road,1.52,plain,NH127,2,trunk,0,0,,154288713
n10596043928,n12095105668,road,0.11,plain,trunk,2,trunk,0,0,asphalt,1341827548
n10596043928,n2920796066,road,0.76,plain,NH715,2,trunk,0,0,,1136680767
n10596583265,n4907087676,road,0.45,plain,SH17,2,primary,0,0,,1136747565
n10596583265,n4907087679,road,0.87,plain,SH17,2,primary,0,0,,499433240
n10606194690,n10606226017,road,15.48,mountain,NH 13,2,trunk,0,0,asphalt,1137844469
n10606194690,n8677149298,road,1.8,plain,NH 13,2,trunk,0,0,asphalt,1137843109
n10606226017,n4552000699,road,3.59,mountain,NH 13,2,trunk,0,0,asphalt,1137845212
n10610496691,n10614310730,road,2.33,plain,secondary,2,secondary,0,0,,1138687221
n10610870946,n10611382649,road,1.78,plain,secondary,2,secondary,0,0,,1138309970
n10611382649,n10613533046,road,2.07,plain,secondary,2,secondary,0,0,,1138586747
n10613533046,n10614310730,road,2.73,plain,secondary,2,secondary,0,0,,1138688366
n10613588570,n1811322247,road,0.37,plain,SH3,2,primary,0,0,,1138595201
n10613588570,n8972252273,road,4.07,plain,SH3,2,primary,0,0,,1138595203
n10613663276,n1133672628,road,2.7,plain,SH3,2,primary,0,0,,1138604884
n10614233733,n1380567851,road,4.38,hilly,secondary,2,secondary,0,0,,1138655104
n10614233733,n5497961561,road,0.61,plain,secondary,2,secondary,0,0,,1139102828
n10617300685,n2351398529,road,2.38,plain,secondary,2,secondary,0,0,,1140769272
n10617300685,n567484476,road,4.96,plain,secondary,2,secondary,0,0,,1139120410
n10618573290,n2337340110,road,2.78,plain,secondary,2,secondary,0,0,,170002966
n10618573290,n567484451,road,8.0,plain,secondary,2,secondary,0,0,,1139275744
n10628379934,n2337340110,road,1.28,plain,secondary,2,secondary,0,0,,1140696512
n10628379934,n2337340111,road,0.26,plain,secondary,2,secondary,0,0,,1140698370
n10635491184,n2337340116,road,2.28,plain,secondary,2,secondary,0,0,,224890801
n10635491184,n2381336674,road,1.62,plain,secondary,2,secondary,0,0,,1141869084
n10635540964,n6098467040,road,0.96,plain,secondary,2,secondary,0,0,,1141876746
n10635540964,n6112257888,road,1.09,plain,secondary,2,secondary,0,0,,651862333
n10636819503,n4996759946,road,0.44,plain,secondary,2,secondary,0,0,,1142033681
n10636819503,n904881649,road,1.16,plain,secondary,2,secondary,0,0,,221491269
n10637217892,n5478272322,road,0.54,plain,NH27,2,trunk,0,0,,1142114917
n10637217892,n5478272337,road,0.67,plain,NH27,2,trunk,1,0,,1142114920
n10637620377,n6098501162,road,0.29,plain,secondary,2,secondary,0,0,,1142182424
n10637620377,n8940040735,road,0.67,plain,secondary,2,secondary,0,0,,966319002
n10747768694,n1848136983,road,2.75,plain,primary_link,2,primary_link,0,0,paved,1155714811
n10845972370,n10845972441,road,3.22,mountain,NH913,2,trunk,0,0,,1166099592
n10845972441,n10867319160,road,6.27,mountain,NH913,2,trunk,0,0,,1168518208
n10846735171,n2463838086,road,7.5,mountain,trunk,2,trunk,0,0,,1166186895
n10846735171,n2463838578,road,2.97,plain,NH13,2,trunk,0,0,,1166198351
n10862154825,n2463838258,road,0.49,plain,trunk,2,trunk,0,0,,1167937770
n10862154825,n2463838404,road,2.67,plain,NH13,2,trunk,0,0,,1367623057
n10862189351,n2463838917,road,0.09,plain,trunk,2,trunk,0,0,,1167941331
n10862338650,n2463836987,road,4.26,mountain,13,2,trunk,0,0,asphalt,1185667921
n10862338650,n9404087007,road,8.77,mountain,NH13,2,trunk,0,0,asphalt,1019629573
n10867319160,n10867319165,road,0.36,plain,NH913,2,trunk,0,0,,1168518207
n10867319160,n1698495676,road,1.9,plain,NH913,2,trunk,0,0,,1168518207
n10867319165,n10870214475,road,6.08,mountain,secondary,2,secondary,0,0,,1168912554
n10880761766,n1698495570,road,2.61,plain,secondary,2,secondary,0,0,,1170528260
n10891484467,n11845352312,road,0.08,plain,SH12A,2,primary,0,0,asphalt,1275830066
n10891484467,n1880368273,road,3.58,plain,SH12A,2,primary,0,0,,120108643
n10892870737,n2464680624,road,0.47,plain,NH415,2,trunk,0,0,,1172370326
n10892870737,n3115199378,road,0.2,plain,NH15,2,trunk,0,0,,1172363593
n10892870784,n2464680609,road,5.19,plain,NH15,2,trunk,0,0,,1353123524
n10892870784,n2464680617,road,2.91,plain,NH15,2,trunk,0,0,,1353123502
n10892870784,n2464680624,road,1.08,plain,NH15,2,trunk,0,0,,1172363595
n10892870784,n3115199378,road,0.55,plain,NH15,2,trunk,0,0,,1172363596
n10892943818,n10892943849,road,0.16,plain,NH415,2,trunk,1,0,,1172370330
n10892943818,n835332668,road,3.68,hilly,NH415,2,trunk,0,0,,1172370332
n10892943818,n835332771,road,3.39,hilly,NH415,2,trunk,0,0,,1172370331
n10892943849,n2464680624,road,0.62,plain,NH415,2,trunk,0,0,,1172370329
n10893051924,n3736878493,road,2.08,plain,NH715,2,trunk,0,0,asphalt,1172386104
n10893051924,n567512021,road,3.07,plain,NH715,2,trunk,1,0,asphalt,1136680763
n10895342956,n10895342958,road,1.53,plain,NH15,4,trunk,1,0,asphalt,1172642756
n10895342956,n1359961181,road,7.61,plain,NH15,2,trunk,0,0,asphalt,1172642707
n10895342958,n1795588545,road,1.46,plain,NH15,2,trunk,0,0,asphalt,1305429480
n10895342969,n10895342973,road,0.9,plain,NH15,2,trunk,0,0,asphalt,1172642708
n10895342969,n1795588535,road,0.96,plain,NH15,2,trunk,0,0,asphalt,1305429498
n10895342973,n10895342978,road,0.1,plain,trunk,2,trunk,1,0,asphalt,1305429505
n10895342978,n10895342984,road,1.06,plain,trunk,2,trunk,0,0,asphalt,1305429506
n10895342978,n567512068,road,3.76,plain,trunk,2,trunk,0,0,asphalt,1305429500
n10895342984,n567512068,road,2.48,plain,NH15,2,trunk,0,0,asphalt,1305429499
n10972380780,n5928765300,road,9.06,mountain,secondary,2,secondary,0,0,,1181519374
n11014001237,n12786069631,road,1.97,plain,secondary,2,secondary,0,0,,1381156915
n11014001237,n1495483855,road,0.93,plain,secondary,2,secondary,0,0,,136316001
n11014001237,n1495483883,road,2.72,plain,secondary,2,secondary,0,0,,136316001
n11032046977,n11174400350,road,2.88,plain,secondary,2,secondary,0,0,,1205847224
n11032046977,n6199271231,road,0.88,plain,trunk,2,trunk,0,0,,1188046090
n11156251127,n1810911451,road,1.11,plain,secondary,2,secondary,0,0,,1203521285
n11169091093,n2520017702,road,0.51,plain,secondary,2,secondary,0,0,,1205153125
n11171299524,n12776237385,road,0.35,plain,secondary,2,secondary,0,0,,1379983543
n11171299524,n5787589238,road,0.14,plain,secondary,2,secondary,0,0,paved,1205415061
n11173813320,n2671616539,road,15.13,hilly,secondary,2,secondary,0,0,,261561732
n11173813320,n2671616561,road,7.47,mountain,secondary,2,secondary,0,0,,1320408484
n11174400350,n11182692438,road,1.18,plain,secondary,2,secondary,0,0,,1206803930
n11182692438,n11258626192,road,10.02,hilly,secondary,2,secondary,0,0,,1207107703
n11184926047,n5054902777,road,4.39,hilly,secondary,2,secondary,0,0,,1207067559
n1118544354,n1118544427,road,3.73,hilly,NH8,2,trunk,0,0,asphalt,105021197
n1118544354,n1118544577,road,2.13,plain,NH8,2,trunk,0,0,,978242944
n1118544396,n245721193,road,14.94,mountain,NH-8,2,trunk,0,0,asphalt,44769328
n1118544396,n2461543712,road,9.15,plain,NH-8,2,trunk,0,0,asphalt,44769328
n1118544423,n1118544427,road,0.1,plain,NH8,2,trunk,1,0,concrete,105021195
n1118544423,n1118544718,road,0.32,plain,NH8,2,trunk,0,0,asphalt,105020923
n1118544577,n1118544750,road,8.58,hilly,NH-8,2,trunk,0,0,asphalt,44769328
n1118544718,n1210734360,road,1.07,plain,NH-8,2,trunk,0,0,asphalt,238307885
n1118544750,n1118558118,road,2.0,plain,NH108,2,trunk,0,0,,496910370
n1118544750,n245721193,road,2.59,plain,NH-8,2,trunk,0,0,asphalt,44769328
n1118558118,n245721193,road,2.66,plain,primary,2,primary,0,0,,311663077
n1118558118,n3173660337,road,18.24,mountain,NH108,2,trunk,0,0,,311663041
n1118584496,n1118584901,road,4.19,plain,primary,2,primary,0,0,,664891714
n1118584542,n6198678204,road,3.1,plain,primary,2,primary,0,0,,339014306
n1118584562,n1118584799,road,0.11,plain,secondary,2,secondary,0,0,,665435624
n1118584562,n245726723,road,1.94,plain,NH202,2,trunk,0,0,,258107994
n1118584562,n3431633207,road,0.96,plain,secondary,2,secondary,0,0,,665383051
n1118584799,n6228259772,road,2.09,plain,secondary,2,secondary,0,0,,665435620
n1118584901,n3888828354,road,0.08,plain,primary,2,primary,1,0,,385538848
n1118585624,n12451734982,road,1.09,plain,primary,2,primary,0,0,,1346237500
n1118729593,n1118730474,road,0.23,plain,NH13,2,trunk,1,0,,96583776
n1118729593,n1118730586,road,4.5,plain,NH13,2,trunk,0,0,,96583766
n1118729701,n1118730586,road,0.17,plain,NH13,2,trunk,1,0,,96583785
n1118729701,n9280365404,road,1.77,plain,NH13,2,trunk,0,0,,96583773
n1118730037,n1118730474,road,3.02,plain,NH13,2,trunk,0,0,,96583813
n1118730037,n1118732540,road,0.19,plain,NH13,2,trunk,1,0,,96583824
n1118730148,n1118730654,road,3.0,plain,NH13,2,trunk,0,0,,96583774
n1118730148,n9280365404,road,0.31,plain,NH13,2,trunk,0,0,,1005840354
n1118730654,n1118730702,road,4.74,plain,NH13,2,trunk,0,0,,96583774
n1118730654,n5228170996,road,11.21,plain,secondary,2,secondary,0,0,,96583830
n1118730702,n245763040,road,1.45,plain,NH13,2,trunk,0,0,,238533368
n1118731621,n1118732509,road,4.12,mountain,NH13,2,trunk,0,0,,96583801
n1118731621,n2463577546,road,3.35,mountain,NH13,2,trunk,0,0,,242372562
n1118732509,n1118732540,road,2.85,plain,NH13,2,trunk,0,0,,988956319
n11187346928,n1811823832,road,1.15,plain,MDR,2,secondary,0,0,,1207369441
n11187346928,n8450405088,road,1.72,plain,MDR,2,secondary,0,0,,170026563
n11209695200,n12526512333,road,2.99,plain,NH208A,2,trunk,0,0,,1353683197
n11209695200,n3701321458,road,3.58,plain,NH208A,2,trunk,0,0,,1353683196
n11209695203,n12526512333,road,1.58,plain,NH208A,2,trunk,0,0,,1353683198
n11209921873,n12086690139,road,2.32,plain,primary,2,primary,0,0,,1304984100
n11209921873,n3701352908,road,1.21,plain,primary,2,primary,0,0,,1210005139
n11219439286,n2084597071,road,1.67,plain,primary,2,primary,0,0,,1210940937
n11219439302,n2084597075,road,0.75,plain,primary,2,primary,0,0,,1210940936
n11240835978,n569317125,road,6.08,plain,NH17,2,trunk,0,0,asphalt,238820993
n11240835978,n569317128,road,0.21,plain,NH17,2,trunk,0,0,asphalt,1213266736
n11267250378,n2084663001,road,5.73,plain,secondary,2,secondary,0,0,,198322648
n1131436822,n5501244822,road,0.61,plain,NH27,2,trunk,0,0,asphalt,842065591
n1131436822,n835159042,road,1.02,plain,NH27,2,trunk,1,0,,97735918
n1132259624,n1349326314,road,1.35,plain,SH12A,2,primary,0,0,,97816468
n1132259624,n1349349595,road,2.29,plain,SH12A,2,primary,0,0,,97816468
n1132259624,n1465486306,road,0.49,plain,secondary,2,secondary,0,0,,133176369
n1132259624,n1465486574,road,0.35,plain,secondary,2,secondary,0,0,,133176385
n1132259670,n1132259743,road,0.46,plain,primary,2,primary,1,0,asphalt,97816473
n1132259670,n11870034547,road,9.56,hilly,primary,2,primary,0,0,asphalt,363609996
n1132259743,n1445002386,road,2.75,plain,primary,2,primary,0,0,asphalt,97816469
n1132259798,n1347057443,road,0.17,plain,primary,2,primary,0,0,,131255827
n1132259798,n1349066151,road,10.54,plain,NH17,2,trunk,0,0,asphalt,130207761
n1132259798,n1445002220,road,0.7,plain,NH17,2,trunk,0,0,asphalt,130207761
n1132259819,n1132413584,road,1.41,plain,SH12A,2,primary,0,0,,97833864
n1132259819,n1349326438,road,0.76,plain,primary,2,primary,0,0,,238021922
n1132259819,n1435201689,road,0.49,plain,SH12A,2,primary,0,0,,238021921
n1132310026,n1132310570,road,0.94,plain,secondary,2,secondary,1,0,,505107186
n1132310026,n4927496119,road,1.51,plain,secondary,2,secondary,0,0,asphalt,505107180
n1132310042,n1132377575,road,3.16,plain,MDR,2,secondary,0,0,,97821827
n1132310042,n829889203,road,1.87,plain,MDR,2,secondary,0,0,asphalt,851508448
n1132310055,n829889203,road,0.56,plain,MDR,2,secondary,0,0,asphalt,22833150
n1132310055,n835159073,road,0.96,plain,MDR,2,secondary,0,0,asphalt,1190019599
n1132310563,n8021478004,road,2.08,plain,MDR,2,secondary,0,0,,97821836
n1132310563,n8021478050,road,0.46,plain,MDR,2,secondary,0,0,asphalt,1204116085
n1132310570,n4951368114,road,8.61,plain,secondary,2,secondary,0,0,,505107189
n1132321938,n1347487501,road,2.43,plain,SH12A,2,primary,0,0,,129562347
n1132321938,n1347487698,road,4.66,plain,SH12A,2,primary,0,0,,1276578865
n1132322488,n1347487691,road,3.88,plain,NH317,2,trunk,0,0,,44851357
n1132322488,n568602931,road,0.88,plain,NH317,2,trunk,0,0,,44851357
n1132322488,n697273377,road,0.41,plain,secondary,2,secondary,0,0,,97822969
n1132346982,n1313569900,road,1.89,plain,NH27,2,trunk,0,0,asphalt,119883468
n1132346982,n1313570156,road,0.22,plain,NH27,2,trunk,1,0,asphalt,116541213
n1132346982,n1313571066,road,1.31,plain,primary,2,primary,0,0,paved,842582566
n1132346982,n1313571285,road,0.87,plain,SH12A,2,primary,0,0,,842398617
n1132346982,n1323790772,road,1.22,plain,N5,2,trunk,0,0,,116541248
n1132346982,n566714108,road,1.49,plain,SH12A,2,primary,0,0,asphalt,842416099
n1132346982,n8866653636,road,0.33,plain,NH27,2,trunk,1,0,asphalt,958272911
n1132376135,n1132376484,road,0.43,plain,SH12,2,primary,0,0,,545837298
n1132376135,n1132376793,road,1.05,plain,SH12,2,primary,0,0,,1385914845
n1132376303,n1132378037,road,1.13,plain,SH12,2,primary,0,0,paved,117581434
n1132376303,n1324370369,road,1.84,plain,SH12,2,primary,0,0,paved,117581434
n1132376446,n1132377210,road,1.0,plain,SH12,2,primary,0,0,asphalt,98377815
n1132376446,n1132378037,road,1.62,plain,SH12,2,primary,0,0,asphalt,98377815
n1132376446,n692800829,road,4.5,plain,primary,2,primary,0,0,asphalt,98377966
n1132376475,n3493019887,road,3.43,plain,primary,2,primary,0,0,,342279921
n1132376475,n692800696,road,0.27,plain,primary,2,primary,0,0,,342277898
n1132376482,n1132378037,road,0.99,plain,primary,2,primary,0,0,,97828419
n1132376482,n3493019887,road,0.09,plain,primary,2,primary,1,0,,342279920
n1132376484,n1132378633,road,0.13,plain,SH12,2,primary,0,0,,500542999
n1132376793,n1132377210,road,0.09,plain,SH12,2,primary,1,0,,98377965
n1132377575,n3723078942,road,0.95,plain,MDR,2,secondary,0,0,,505139411
n1132378633,n1344231363,road,0.59,plain,secondary,2,secondary,0,0,,958314287
n1132378633,n1345435465,road,5.65,mountain,SH12,2,primary,0,0,,286403020
n1132379103,n1314633577,road,5.13,plain,primary,2,primary,0,0,paved,116660498
n1132379103,n1315232229,road,1.51,plain,NH327,2,trunk,0,0,paved,327732042
n1132379103,n245751501,road,0.47,plain,trunk_link,2,trunk_link,0,0,,1427085053
n1132379103,n568502579,road,1.59,plain,NH327,3,trunk,1,0,paved,902255681
n1132413484,n1132413550,road,1.76,plain,secondary,2,secondary,0,0,,97833863
n1132413484,n1810090732,road,3.53,plain,secondary,2,secondary,0,0,,169849863
n1132413484,n1810090791,road,2.47,plain,secondary,2,secondary,0,0,,169849863
n1132413540,n1132413760,road,0.99,plain,NH717,2,trunk,0,0,asphalt,261218572
n1132413550,n1810090769,road,1.49,plain,secondary,2,secondary,0,0,,169849868
n1132413584,n1132413679,road,0.47,plain,SH12A,2,primary,0,0,,97833876
n1132413584,n1435201982,road,0.23,plain,secondary,2,secondary,0,0,,169849880
n1132413679,n1132413773,road,0.29,plain,SH12A,2,primary,0,0,,97833876
n1132413679,n1349326438,road,1.82,plain,secondary,2,secondary,0,0,,130385205
n1132413760,n1810090705,road,1.44,plain,secondary,2,secondary,0,0,,1204031805
n1132413760,n3722630808,road,1.76,plain,NH717,2,trunk,0,0,asphalt,1278134140
n1132413773,n1349066151,road,1.8,plain,SH12A,2,primary,0,0,,235207156
n1132413980,n1349326150,road,2.92,plain,NH717,2,trunk,0,0,,1035126823
n1132413980,n1349326376,road,3.11,plain,NH717,2,trunk,0,0,,1035126823
n1132413980,n1810090769,road,1.44,plain,secondary,2,secondary,0,0,,169849868
n1132414018,n1435201618,road,0.52,plain,secondary,2,secondary,0,0,,130228317
n1132414018,n1435201982,road,0.3,plain,secondary,2,secondary,0,0,,130228327
n1133013607,n1133013618,road,0.51,plain,NH327,2,primary,0,0,,97889687
n1133013607,n1133013855,road,2.26,plain,NH327,2,primary,0,0,,97889687
n1133013607,n3636144173,road,9.16,mountain,secondary,2,secondary,0,0,,348081896
n1133013618,n1596351004,road,1.83,plain,NH327,2,primary,0,0,,348081881
n1133013855,n1359840552,road,0.94,plain,NH327,2,trunk,0,0,paved,389832664
n1133013855,n2468990212,road,3.9,plain,NH327,2,trunk,0,0,,97889684
n11332450380,n1349349595,road,3.05,plain,SH12A,2,primary,0,0,,97816468
n11332450380,n1465121719,road,2.67,plain,SH12A,2,primary,0,0,,1221924649
n1133639868,n569195340,road,1.05,plain,SH46,2,primary,0,0,,1074157114
n1133639875,n1133640104,road,0.86,plain,secondary,2,secondary,0,0,,851963469
n1133639875,n958143746,road,5.39,plain,primary,2,primary,0,0,,480530398
n1133639875,n958143785,road,2.0,plain,primary,2,primary,0,0,,851963468
n1133640064,n1133640550,road,9.1,hilly,secondary,2,secondary,0,0,,97945338
n1133640104,n1133640550,road,6.1,mountain,secondary,2,secondary,0,0,,851963469
n1133640104,n6728629916,road,5.86,plain,NH15,2,trunk,0,0,,1056179697
n1133640104,n7947044583,road,4.31,plain,NH15,2,trunk,0,0,,851963470
n1133640141,n4904965665,road,2.65,plain,SH46,2,primary,0,0,,97945349
n1133640141,n4904966553,road,6.47,plain,secondary,2,secondary,0,0,,363595962
n1133640592,n4904966532,road,0.64,plain,secondary,2,secondary,0,0,,499188051
n1133640592,n7157252896,road,4.52,plain,secondary,2,secondary,0,0,,1291355512
n1133672628,n1668477290,road,1.72,plain,SH3,2,primary,0,0,,538069758
n1133672936,n1884960226,road,1.09,plain,SH47,2,primary,0,0,,611882061
n1133695009,n1133695888,road,4.44,plain,NH315,2,trunk,0,0,,384662601
n1133695009,n1802870485,road,2.45,plain,NH315,2,trunk,0,0,,169119588
n1133695888,n3880129271,road,0.73,plain,NH315,2,trunk,0,0,,961145711
n11345580667,n12786069631,road,0.96,plain,secondary,2,secondary,0,0,,1381156912
n11345580667,n1495483883,road,0.19,plain,secondary,2,secondary,0,0,,1223110857
n11357444667,n2309750032,road,0.7,plain,SH19,2,primary,0,0,,1313328011
n11357444667,n245742786,road,10.95,plain,SH19,2,primary,0,0,asphalt,659674219
n11357444667,n5779799053,road,1.94,plain,SH-017,2,primary,0,0,,1313330363
n11357607107,n569198415,road,1.03,plain,primary,2,primary,0,0,,1224696309
n11508722833,n2491876424,road,2.92,plain,NH6,2,trunk,0,0,asphalt,241577682
n11508722833,n2491876513,road,0.08,plain,NH6,2,trunk,0,0,asphalt,1326364986
n11510712718,n12458835060,road,4.22,plain,NH15,2,trunk,0,0,,1239087315
n11510712718,n1359961574,road,1.33,plain,NH15,2,trunk,0,0,,69884123
n11510712718,n835357965,road,8.21,hilly,NH15,2,trunk,0,0,,69884123
n11511548232,n2463851509,road,0.11,plain,NH13,2,trunk,1,0,,1239155688
n11511548232,n2463852172,road,0.28,plain,NH13,2,trunk,0,0,,1239155689
n11515932609,n1722857719,road,6.52,plain,secondary,2,secondary,0,0,,160224944
n11515932609,n1722857757,road,1.84,plain,secondary,2,secondary,0,0,,1312695499
n11601635471,n11601635472,road,0.08,plain,trunk,2,trunk,1,0,,1248038142
n11601635472,n1516328089,road,0.18,plain,NH208,2,trunk,0,0,,1128377279
n11601646224,n11601646256,road,3.54,plain,NH-108,2,trunk,0,0,,1248042695
n11601646224,n3884084074,road,7.32,mountain,NH-108,2,trunk,0,0,,1248044092
n11601646256,n3885892152,road,0.96,plain,NH-108,2,trunk,0,0,,1285872867
n11634841520,n5744150365,road,2.79,plain,secondary,2,secondary,0,0,,1329376074
n1165274315,n1165274367,road,0.16,plain,NH317,2,trunk,1,0,,100823919
n1165274315,n568597881,road,6.75,hilly,NH317,2,trunk,0,0,,100823925
n1165274367,n2466417668,road,2.08,plain,NH317,2,trunk,0,0,,238842136
n11665421808,n11665421894,road,6.44,plain,secondary,2,secondary,0,0,,1254899185
n11665421808,n1676970400,road,6.82,hilly,secondary,2,secondary,0,0,,155296409
n11717021281,n11717021298,road,0.94,plain,NH13,2,trunk,0,1,,1260641177
n11717021281,n2883872635,road,6.85,mountain,NH13,2,trunk,0,0,,1260641175
n11717021298,n9978986789,road,1.19,plain,NH13,2,trunk,0,0,,1260641176
n11764392028,n11764392064,road,0.1,plain,NH8,2,trunk,0,0,asphalt,1346237573
n11764392028,n567778977,road,1.38,plain,NH8,1,trunk,0,0,asphalt,1372464716
