id,name,state,lat,lon,kind,population,has_market,has_coldstore
n6186665353,n6186665353,,23.212446,92.999773,junction,0,0,0
n6186667181,n6186667181,,23.223174,92.930197,junction,0,0,0
n6186709665,n6186709665,,23.128782,93.063775,junction,0,0,0
n6187771395,n6187771395,,23.185737,93.073117,junction,0,0,0
n6188029887,n6188029887,,23.354884,93.112218,junction,0,0,0
n6188032550,n6188032550,,23.448225,93.205447,junction,0,0,0
n6188301434,n6188301434,,23.004406,92.722669,junction,0,0,0
n6188499361,n6188499361,,22.707052,92.529315,junction,0,0,0
n6189803566,n6189803566,,22.32173,92.902732,junction,0,0,0
n6189804838,n6189804838,,22.335404,92.895783,junction,0,0,0
n6189805690,n6189805690,,22.354519,92.96296,junction,0,0,0
n6195177267,n6195177267,,23.352085,91.328035,junction,0,0,0
n6195177276,n6195177276,,23.351644,91.32863,junction,0,0,0
n6195178217,n6195178217,,23.298331,91.410685,junction,0,0,0
n6195603198,n6195603198,,23.559986,91.635765,junction,0,0,0
n6195694476,n6195694476,,23.72855,91.644143,junction,0,0,0
n6195695014,n6195695014,,23.677524,91.635667,junction,0,0,0
n6195695920,n6195695920,,23.619263,91.639996,junction,0,0,0
n6195752548,n6195752548,,23.496067,91.682764,junction,0,0,0
n6197810263,n6197810263,,23.42868,91.755342,junction,0,0,0
n6197811107,n6197811107,,23.429884,91.754411,junction,0,0,0
n6198678204,n6198678204,,24.80988,93.885231,junction,0,0,0
n6199271231,n6199271231,,23.353948,91.75292,junction,0,0,0
n6204134771,n6204134771,,23.552785,92.574285,junction,0,0,0
n6205687246,n6205687246,,23.666707,93.350551,junction,0,0,0
n6205687612,n6205687612,,23.645957,93.342077,junction,0,0,0
n6208067802,n6208067802,,24.242606,92.809611,junction,0,0,0
n6208108038,n6208108038,,24.129059,92.807368,junction,0,0,0
n6208108498,n6208108498,,24.177363,92.799271,junction,0,0,0
n6208156391,n6208156391,,24.056007,92.77702,junction,0,0,0
n6208776713,n6208776713,,23.29554,92.693045,junction,0,0,0
n6208827852,n6208827852,,23.277897,92.654323,junction,0,0,0
n6211475757,n6211475757,,22.608301,92.665665,junction,0,0,0
n6211786360,n6211786360,,22.620404,92.647737,junction,0,0,0
n6211786902,n6211786902,,22.666847,92.672858,junction,0,0,0
n6211787714,n6211787714,,22.685274,92.666858,junction,0,0,0
n6213054276,n6213054276,,22.219714,92.945197,junction,0,0,0
n6213158230,n6213158230,,22.268273,92.899747,junction,0,0,0
n6223526153,n6223526153,,24.832058,94.087048,junction,0,0,0
n6223527138,n6223527138,,24.806065,94.118132,junction,0,0,0
n6223527664,n6223527664,,24.731112,94.123207,junction,0,0,0
n6223527899,n6223527899,,24.7265,94.121788,junction,0,0,0
n6223527931,n6223527931,,24.704694,94.11881,junction,0,0,0
n6223528196,n6223528196,,24.693115,94.085994,junction,0,0,0
n6228259772,n6228259772,,24.839972,93.968609,junction,0,0,0
n6229199391,n6229199391,,24.813213,93.880176,junction,0,0,0
n6229200943,n6229200943,,24.86768,93.808729,junction,0,0,0
n6231259831,n6231259831,,24.594054,92.888946,junction,0,0,0
n6231259833,n6231259833,,24.592448,92.881434,junction,0,0,0
n6231259837,n6231259837,,24.592557,92.876223,junction,0,0,0
n6231259869,n6231259869,,24.593747,92.845915,junction,0,0,0
n6231259873,n6231259873,,24.594334,92.845429,junction,0,0,0
n6234442212,n6234442212,,24.750662,93.877777,junction,0,0,0
n6237090886,n6237090886,,24.736276,93.46341,junction,0,0,0
n6237091288,n6237091288,,24.717012,93.507525,junction,0,0,0
n6237092078,n6237092078,,24.683941,93.518483,junction,0,0,0
n6237093988,n6237093988,,24.660252,93.544174,junction,0,0,0
n6237756760,n6237756760,,24.449029,94.026934,junction,0,0,0
n6237756762,n6237756762,,24.451315,94.025288,junction,0,0,0
n6237756763,n6237756763,,24.452482,94.024118,junction,0,0,0
n6240163841,n6240163841,,23.779697,91.84823,junction,0,0,0
n6240165555,n6240165555,,23.8518,91.881972,junction,0,0,0
n6240253864,n6240253864,,25.766655,93.157224,junction,0,0,0
n6241313902,n6241313902,,24.653452,92.755165,junction,0,0,0
n6241313911,n6241313911,,24.663358,92.750418,junction,0,0,0
n6241719589,n6241719589,,24.741692,92.639063,junction,0,0,0
n6241719875,n6241719875,,24.742186,92.650498,junction,0,0,0
n6241720546,n6241720546,,24.743572,92.667705,junction,0,0,0
n6241720705,n6241720705,,24.741234,92.63792,junction,0,0,0
n6241720722,n6241720722,,24.743578,92.618009,junction,0,0,0
n6241720725,n6241720725,,24.747552,92.611142,junction,0,0,0
n6241720736,n6241720736,,24.750461,92.605943,junction,0,0,0
n6241720740,n6241720740,,24.751165,92.598746,junction,0,0,0
n6241721427,n6241721427,,24.838677,92.722117,junction,0,0,0
n6241721431,n6241721431,,24.859199,92.721978,junction,0,0,0
n6241721439,n6241721439,,24.853159,92.722015,junction,0,0,0
n6241721442,n6241721442,,24.850018,92.721159,junction,0,0,0
n6246892055,n6246892055,,24.86952,93.013961,junction,0,0,0
n6247256785,n6247256785,,25.184486,93.19737,junction,0,0,0
n6247256856,n6247256856,,25.196163,93.237882,junction,0,0,0
n6247256860,n6247256860,,25.198282,93.237716,junction,0,0,0
n6247259744,n6247259744,,24.710746,92.967025,junction,0,0,0
n6247259750,n6247259750,,24.708927,92.970517,junction,0,0,0
n6247259759,n6247259759,,24.711182,92.975011,junction,0,0,0
n6247259771,n6247259771,,24.727109,92.978851,junction,0,0,0
n6247259902,n6247259902,,24.740771,92.983013,junction,0,0,0
n6251241590,n6251241590,,25.370237,93.261244,junction,0,0,0
n6251241624,n6251241624,,25.380891,93.265826,junction,0,0,0
n6251457193,n6251457193,,25.424609,93.295845,junction,0,0,0
n6251457203,n6251457203,,25.420723,93.29478,junction,0,0,0
n6251457365,n6251457365,,25.41207,93.284083,junction,0,0,0
n6251457713,n6251457713,,25.354824,93.172001,junction,0,0,0
n6251457871,n6251457871,,25.367193,93.207852,junction,0,0,0
n6251548682,n6251548682,,25.214231,93.617055,junction,0,0,0
n6251548725,n6251548725,,25.208295,93.612946,junction,0,0,0
n6251824457,n6251824457,,25.322488,92.317221,junction,0,0,0
n6251827971,n6251827971,,25.316718,92.269288,junction,0,0,0
n6251828237,n6251828237,,25.317611,92.285371,junction,0,0,0
n6251832338,n6251832338,,25.530428,92.713655,junction,0,0,0
n6251832413,n6251832413,,25.520281,92.733086,junction,0,0,0
n6253840325,n6253840325,,25.520959,92.24944,junction,0,0,0
n6253840352,n6253840352,,25.506941,92.242276,junction,0,0,0
n6253840709,n6253840709,,25.510083,92.221194,junction,0,0,0
n6253840894,n6253840894,,25.498702,92.209864,junction,0,0,0
n6253842328,n6253842328,,25.522532,92.246862,junction,0,0,0
n6255618580,n6255618580,,25.501407,91.903786,junction,0,0,0
n6255618621,n6255618621,,25.499341,91.904619,junction,0,0,0
n6258351883,n6258351883,,24.602674,92.890981,junction,0,0,0
n6258651483,n6258651483,,24.667123,92.795677,junction,0,0,0
n6258654598,n6258654598,,24.685013,92.808033,junction,0,0,0
n6258654613,n6258654613,,24.688468,92.812008,junction,0,0,0
n6258654614,n6258654614,,24.695045,92.81638,junction,0,0,0
n6258654642,n6258654642,,24.706676,92.817814,junction,0,0,0
n6258772330,n6258772330,,24.207893,93.427425,junction,0,0,0
n6259489615,n6259489615,,24.636416,92.83947,junction,0,0,0
n6259491193,n6259491193,,24.655622,92.823728,junction,0,0,0
n6259491241,n6259491241,,24.664307,92.79497,junction,0,0,0
n6259491253,n6259491253,,24.665517,92.785458,junction,0,0,0
n6259491284,n6259491284,,24.65922,92.762762,junction,0,0,0
n6259491400,n6259491400,,24.648588,92.752382,junction,0,0,0
n6259491420,n6259491420,,24.635321,92.752134,junction,0,0,0
n6261453903,n6261453903,,24.514926,92.71166,junction,0,0,0
n6261453949,n6261453949,,24.510242,92.690359,junction,0,0,0
n6261454048,n6261454048,,24.507949,92.652796,junction,0,0,0
n6261454428,n6261454428,,24.519209,92.634771,junction,0,0,0
n6261454611,n6261454611,,24.555662,92.63696,junction,0,0,0
n6261454714,n6261454714,,24.53506,92.738186,junction,0,0,0
n6261454725,n6261454725,,24.546484,92.740076,junction,0,0,0
n6261454758,n6261454758,,24.549936,92.742404,junction,0,0,0
n6261456134,n6261456134,,24.619082,92.75191,junction,0,0,0
n6261456180,n6261456180,,24.613462,92.721063,junction,0,0,0
n6262212035,n6262212035,,24.91719,92.726538,junction,0,0,0
n6262442470,n6262442470,,24.712965,92.98445,junction,0,0,0
n6262443115,n6262443115,,24.683356,92.972085,junction,0,0,0
n6262443163,n6262443163,,24.695523,92.985039,junction,0,0,0
n6264794434,n6264794434,,26.133542,93.03426,junction,0,0,0
n6264794447,n6264794447,,26.148641,93.046718,junction,0,0,0
n6264794484,n6264794484,,26.180219,93.050796,junction,0,0,0
n6264797095,n6264797095,,26.194232,93.051595,junction,0,0,0
n6264797114,n6264797114,,26.211036,93.051917,junction,0,0,0
n6265478884,n6265478884,,26.082779,93.01999,junction,0,0,0
n6265479391,n6265479391,,26.093095,93.020157,junction,0,0,0
n6265479399,n6265479399,,26.08908,93.020485,junction,0,0,0
n6265479424,n6265479424,,26.071943,93.00342,junction,0,0,0
n6265479430,n6265479430,,26.067712,93.001456,junction,0,0,0
n6265479464,n6265479464,,26.058696,93.040254,junction,0,0,0
n6265480518,n6265480518,,25.988801,92.990692,junction,0,0,0
n6265606877,n6265606877,,26.211108,93.050814,junction,0,0,0
n6265606889,n6265606889,,26.273228,93.133383,junction,0,0,0
n6265607090,n6265607090,,26.296536,93.201506,junction,0,0,0
n6265607497,n6265607497,,26.293657,93.184559,junction,0,0,0
n6265607533,n6265607533,,26.298284,93.210627,junction,0,0,0
n6265607562,n6265607562,,26.300565,93.221184,junction,0,0,0
n6266422671,n6266422671,,26.047838,93.73783,junction,0,0,0
n6266423865,n6266423865,,26.027199,93.661733,junction,0,0,0
n6266423935,n6266423935,,26.004238,93.632442,junction,0,0,0
n6268439091,n6268439091,,27.674979,94.686613,junction,0,0,0
n6268439292,n6268439292,,27.690357,94.679511,junction,0,0,0
n6268439343,n6268439343,,27.698303,94.673022,junction,0,0,0
n6268439432,n6268439432,,27.713527,94.686028,junction,0,0,0
n6268439450,n6268439450,,27.717915,94.699716,junction,0,0,0
n6268439479,n6268439479,,27.717595,94.703844,junction,0,0,0
n6268439594,n6268439594,,27.731522,94.714716,junction,0,0,0
n6268439609,n6268439609,,27.737391,94.715924,junction,0,0,0
n6268439745,n6268439745,,27.747264,94.716729,junction,0,0,0
n6268439828,n6268439828,,27.758558,94.716254,junction,0,0,0
n6268440829,n6268440829,,27.821735,94.729984,junction,0,0,0
n6268441762,n6268441762,,27.8402,94.771781,junction,0,0,0
n6268442132,n6268442132,,27.8688,94.787102,junction,0,0,0
n6268442343,n6268442343,,27.884956,94.773529,junction,0,0,0
n6268442454,n6268442454,,27.903062,94.747424,junction,0,0,0
n6268442466,n6268442466,,27.90616,94.742862,junction,0,0,0
n6268442496,n6268442496,,27.914337,94.7364,junction,0,0,0
n6268443277,n6268443277,,27.973373,94.685768,junction,0,0,0
n6270119788,n6270119788,,26.955892,93.59097,junction,0,0,0
n6284459610,n6284459610,,27.561176,95.571224,junction,0,0,0
n6284459637,n6284459637,,27.617877,95.614087,junction,0,0,0
n6284459821,n6284459821,,27.501794,95.29396,junction,0,0,0
n6286331577,n6286331577,,25.753179,94.109085,junction,0,0,0
n6334186956,n6334186956,,25.17709,90.50867,junction,0,0,0
n6334186975,n6334186975,,25.175068,90.571273,junction,0,0,0
n6336366879,n6336366879,,24.698762,92.408162,junction,0,0,0
n6338287389,n6338287389,,24.462779,92.551142,junction,0,0,0
n6338287410,n6338287410,,24.461369,92.551443,junction,0,0,0
n6338287411,n6338287411,,24.454807,92.552058,junction,0,0,0
n6338287418,n6338287418,,24.45956,92.463612,junction,0,0,0
n6338287421,n6338287421,,24.460409,92.490191,junction,0,0,0
n6338287648,n6338287648,,24.459535,92.507812,junction,0,0,0
n6338287867,n6338287867,,24.458025,92.548926,junction,0,0,0
n6338287878,n6338287878,,24.458029,92.544349,junction,0,0,0
n6338319273,n6338319273,,24.646491,92.484572,junction,0,0,0
n6338319560,n6338319560,,24.575535,92.453738,junction,0,0,0
n6338319732,n6338319732,,24.596566,92.469118,junction,0,0,0
n6338320177,n6338320177,,24.588559,92.55104,junction,0,0,0
n6341037283,n6341037283,,24.331541,93.704802,junction,0,0,0
n6352911443,n6352911443,,25.341753,94.531133,junction,0,0,0
n6359239941,n6359239941,,25.402795,94.54466,junction,0,0,0
n6365307898,n6365307898,,26.813516,94.525168,junction,0,0,0
n6376196468,n6376196468,,26.193033,89.188734,junction,0,0,0
n6430946458,n6430946458,,26.481185,89.73075,junction,0,0,0
n6431000943,n6431000943,,26.57592,89.298828,junction,0,0,0
n6431000970,n6431000970,,26.502187,89.31639,junction,0,0,0
n6514649794,n6514649794,,26.713843,88.369971,junction,0,0,0
n653096746,n653096746,,26.184049,91.77076,junction,0,0,0
n653096764,n653096764,,26.149748,91.785242,junction,0,0,0
n653096771,n653096771,,26.157993,91.78241,junction,0,0,0
n653096774,n653096774,,26.160193,91.781556,junction,0,0,0
n653096816,n653096816,,26.179229,91.817943,junction,0,0,0
n653096822,n653096822,,26.180352,91.815396,junction,0,0,0
n653096879,n653096879,,26.178311,91.804307,junction,0,0,0
n653096938,n653096938,,26.178486,91.829351,junction,0,0,0
n653096955,n653096955,,26.18462,91.756822,junction,0,0,0
n653096968,n653096968,,26.181179,91.756251,junction,0,0,0
n653096999,n653096999,,26.182057,91.802929,junction,0,0,0
n653097008,n653097008,,26.182674,91.797495,junction,0,0,0
n653097024,n653097024,,26.183548,91.781506,junction,0,0,0
n653097048,n653097048,,26.184687,91.766191,junction,0,0,0
n653097058,n653097058,,26.185132,91.758197,junction,0,0,0
n653097079,n653097079,,26.1813,91.745785,junction,0,0,0
n653097300,n653097300,,26.164277,91.715845,junction,0,0,0
n653097329,n653097329,,26.166435,91.718835,junction,0,0,0
n653097342,n653097342,,26.170589,91.724165,junction,0,0,0
n653097352,n653097352,,26.173402,91.730768,junction,0,0,0
n653097355,n653097355,,26.174786,91.730758,junction,0,0,0
n653097365,n653097365,,26.179189,91.735032,junction,0,0,0
n653097383,n653097383,,26.187454,91.741468,junction,0,0,0
n653097391,n653097391,,26.188637,91.744442,junction,0,0,0
n653097400,n653097400,,26.18908,91.750126,junction,0,0,0
n653107305,n653107305,,26.180548,91.747645,junction,0,0,0
n653107307,n653107307,,26.18059,91.745766,junction,0,0,0
n653107330,n653107330,,26.163393,91.746098,junction,0,0,0
n653107335,n653107335,,26.168661,91.747124,junction,0,0,0
n653107358,n653107358,,26.188385,91.750233,junction,0,0,0
n653109436,n653109436,,26.169291,91.754545,junction,0,0,0
n653109503,n653109503,,26.16724,91.736631,junction,0,0,0
n653996522,n653996522,,26.123241,91.748466,junction,0,0,0
n653996627,n653996627,,26.145468,91.811789,junction,0,0,0
n653996640,n653996640,,26.14949,91.811697,junction,0,0,0
n653997343,n653997343,,26.111397,91.788188,junction,0,0,0
n653997349,n653997349,,26.116718,91.786712,junction,0,0,0
n653997350,n653997350,,26.121471,91.787103,junction,0,0,0
n653997362,n653997362,,26.144377,91.768388,junction,0,0,0
n653997443,n653997443,,26.1416,91.757104,junction,0,0,0
n653997449,n653997449,,26.162663,91.771104,junction,0,0,0
n653997467,n653997467,,26.12455,91.786815,junction,0,0,0
n6591581026,n6591581026,,22.393115,93.122205,junction,0,0,0
n6619010979,n6619010979,,26.605062,88.585979,junction,0,0,0
n6627260177,n6627260177,,26.502766,90.702525,junction,0,0,0
n6627298091,n6627298091,,26.486212,90.7057,junction,0,0,0
n6627298094,n6627298094,,26.49301,90.709572,junction,0,0,0
n6627298098,n6627298098,,26.489502,90.701423,junction,0,0,0
n6627298099,n6627298099,,26.491654,90.702713,junction,0,0,0
n6627298103,n6627298103,,26.490173,90.699182,junction,0,0,0
n6627298104,n6627298104,,26.491205,90.699595,junction,0,0,0
n6627298106,n6627298106,,26.497116,90.698095,junction,0,0,0
n6627298112,n6627298112,,26.494141,90.701016,junction,0,0,0
n6627298113,n6627298113,,26.493054,90.703553,junction,0,0,0
n6627298115,n6627298115,,26.495127,90.703108,junction,0,0,0
n664137361,n664137361,,25.721011,91.891346,junction,0,0,0
n664138037,n664138037,,25.735036,91.884701,junction,0,0,0
n664138101,n664138101,,25.743662,91.888538,junction,0,0,0
n664138171,n664138171,,25.750758,91.887155,junction,0,0,0
n664140218,n664140218,,25.896451,91.883424,junction,0,0,0
n6705466905,n6705466905,,27.249965,95.108355,junction,0,0,0
n6705507864,n6705507864,,27.248941,95.109148,junction,0,0,0
n6707510009,n6707510009,,26.111706,91.747368,junction,0,0,0
n6707665147,n6707665147,,27.254014,95.087294,junction,0,0,0
n6708332985,n6708332985,,27.286239,95.325801,junction,0,0,0
n6708418097,n6708418097,,27.284502,95.023119,junction,0,0,0
n6708418118,n6708418118,,27.300894,95.015397,junction,0,0,0
n6708422959,n6708422959,,27.214867,95.106882,junction,0,0,0
n6708423121,n6708423121,,27.204322,95.107323,junction,0,0,0
n6709371815,n6709371815,,27.506228,95.225971,junction,0,0,0
n6709612061,n6709612061,,27.281308,95.033781,junction,0,0,0
n6709634381,n6709634381,,27.265491,95.054487,junction,0,0,0
n6709853383,n6709853383,,27.258018,95.07573,junction,0,0,0
n6709975095,n6709975095,,27.234552,95.108224,junction,0,0,0
n6709975105,n6709975105,,27.225675,95.105171,junction,0,0,0
n6710116229,n6710116229,,27.255355,95.093978,junction,0,0,0
n6710132440,n6710132440,,27.188047,95.105185,junction,0,0,0
n6710132444,n6710132444,,27.181671,95.100451,junction,0,0,0
n6710132448,n6710132448,,27.177599,95.100025,junction,0,0,0
n6712175062,n6712175062,,27.294553,94.918683,junction,0,0,0
n6715092280,n6715092280,,27.273082,94.894328,junction,0,0,0
n6715107844,n6715107844,,27.271496,94.891422,junction,0,0,0
n6718610776,n6718610776,,27.391726,94.935624,junction,0,0,0
n6718610778,n6718610778,,27.393005,94.932006,junction,0,0,0
n6718610781,n6718610781,,27.393192,94.92075,junction,0,0,0
n6721538844,n6721538844,,27.370229,94.823633,junction,0,0,0
n6721538845,n6721538845,,27.369241,94.821935,junction,0,0,0
n6723554454,n6723554454,,23.957959,91.319669,junction,0,0,0
n6723554614,n6723554614,,23.954625,91.284333,junction,0,0,0
n6726354274,n6726354274,,27.169407,95.105714,junction,0,0,0
n6728189225,n6728189225,,27.526583,94.726951,junction,0,0,0
n6728629916,n6728629916,,27.472185,95.077642,junction,0,0,0
n6735182096,n6735182096,,27.213551,94.773366,junction,0,0,0
n673551333,n673551333,,26.1233,92.03754,junction,0,0,0
n673551341,n673551341,,26.125781,92.004616,junction,0,0,0
n673551351,n673551351,,26.131444,92.005874,junction,0,0,0
n673551369,n673551369,,26.137936,92.012408,junction,0,0,0
n673551464,n673551464,,26.201862,92.021368,junction,0,0,0
n673551499,n673551499,,26.200663,92.021694,junction,0,0,0
n673551549,n673551549,,26.220706,92.032639,junction,0,0,0
n673551771,n673551771,,26.23191,92.105969,junction,0,0,0
n673551785,n673551785,,26.241819,92.078103,junction,0,0,0
n673551805,n673551805,,26.178514,92.217935,junction,0,0,0
n673552359,n673552359,,26.230214,92.113672,junction,0,0,0
n673552396,n673552396,,26.229646,92.129784,junction,0,0,0
n673552447,n673552447,,26.216311,92.171758,junction,0,0,0
n673552453,n673552453,,26.216485,92.169995,junction,0,0,0
n673552588,n673552588,,26.207895,92.342646,junction,0,0,0
n6736634107,n6736634107,,27.345077,95.711067,junction,0,0,0
n6736634121,n6736634121,,27.33609,95.701497,junction,0,0,0
n6736634124,n6736634124,,27.328917,95.699858,junction,0,0,0
n6737201205,n6737201205,,27.581121,95.635522,junction,0,0,0
n6737201419,n6737201419,,27.57278,95.611503,junction,0,0,0
n6737805892,n6737805892,,27.413174,95.254545,junction,0,0,0
n6737806266,n6737806266,,27.388512,95.254246,junction,0,0,0
n6737836897,n6737836897,,27.404465,95.256449,junction,0,0,0
n6738011701,n6738011701,,27.21606,94.88443,junction,0,0,0
n6738475717,n6738475717,,27.33326,95.414294,junction,0,0,0
n6742707500,n6742707500,,27.595088,95.427977,junction,0,0,0
n6742707513,n6742707513,,27.595602,95.381163,junction,0,0,0
n6742707528,n6742707528,,27.601458,95.385053,junction,0,0,0
n6742707532,n6742707532,,27.611865,95.400864,junction,0,0,0
n6742707533,n6742707533,,27.607243,95.393659,junction,0,0,0
n6742707554,n6742707554,,27.592548,95.431683,junction,0,0,0
n6746431635,n6746431635,,27.337617,94.946843,junction,0,0,0
n6746431636,n6746431636,,27.335095,94.947225,junction,0,0,0
n6746431638,n6746431638,,27.331636,94.950509,junction,0,0,0
n6749238701,n6749238701,,27.170335,94.861232,junction,0,0,0
n6749239189,n6749239189,,27.180467,94.854391,junction,0,0,0
n6750024081,n6750024081,,27.343312,95.38737,junction,0,0,0
n6750072391,n6750072391,,27.351724,95.367387,junction,0,0,0
n6750527900,n6750527900,,27.335039,95.392828,junction,0,0,0
n6750527918,n6750527918,,27.324698,95.394619,junction,0,0,0
n6759087412,n6759087412,,27.125715,94.860192,junction,0,0,0
n6760377610,n6760377610,,27.372363,94.941095,junction,0,0,0
n6768597590,n6768597590,,26.491246,89.540656,junction,0,0,0
n6768947857,n6768947857,,27.391847,94.896559,junction,0,0,0
n6768947861,n6768947861,,27.389833,94.907323,junction,0,0,0
n6768947863,n6768947863,,27.389967,94.911762,junction,0,0,0
n6773981405,n6773981405,,27.392006,94.888045,junction,0,0,0
n6774123491,n6774123491,,27.391383,94.90021,junction,0,0,0
n6780474636,n6780474636,,27.201464,95.300462,junction,0,0,0
n6782612242,n6782612242,,27.390224,94.912822,junction,0,0,0
n6787321084,n6787321084,,25.479289,94.348986,junction,0,0,0
n6787335619,n6787335619,,25.486154,94.363675,junction,0,0,0
n6800141481,n6800141481,,26.892055,95.239526,junction,0,0,0
n6800267244,n6800267244,,27.041001,95.18348,junction,0,0,0
n6822155537,n6822155537,,27.50561,95.212184,junction,0,0,0
n6867526200,n6867526200,,25.481239,92.200873,junction,0,0,0
n6867526202,n6867526202,,25.480738,92.203124,junction,0,0,0
n6867526222,n6867526222,,25.47791,92.221687,junction,0,0,0
n6867526223,n6867526223,,25.477639,92.222376,junction,0,0,0
n692800692,n692800692,,26.786234,88.365945,junction,0,0,0
n692800696,n692800696,,26.788588,88.363954,junction,0,0,0
n692800829,n692800829,,26.882701,88.277536,junction,0,0,0
n692801337,n692801337,,26.858268,88.333565,junction,0,0,0
n692801451,n692801451,,26.873905,88.304503,junction,0,0,0
n692803740,n692803740,,26.909986,88.289842,junction,0,0,0
n692803974,n692803974,,26.924023,88.296426,junction,0,0,0
n692804079,n692804079,,26.937217,88.291304,junction,0,0,0
n692804124,n692804124,,26.950733,88.291522,junction,0,0,0
n692804645,n692804645,,26.995515,88.261092,junction,0,0,0
n692865815,n692865815,,26.67231,88.369927,junction,0,0,0
n6964247569,n6964247569,,27.390212,94.905175,junction,0,0,0
n697258431,n697258431,,26.988911,88.313152,junction,0,0,0
n697258466,n697258466,,26.977882,88.32156,junction,0,0,0
n697258497,n697258497,,26.980164,88.399449,junction,0,0,0
n697273377,n697273377,,26.723394,89.348064,junction,0,0,0
n697273393,n697273393,,26.727073,89.354443,junction,0,0,0
n697273409,n697273409,,26.736716,89.364844,junction,0,0,0
n697273422,n697273422,,26.750111,89.36073,junction,0,0,0
n697273439,n697273439,,26.791125,89.363758,junction,0,0,0
n697273455,n697273455,,26.817083,89.37534,junction,0,0,0
n697273473,n697273473,,26.825842,89.3784,junction,0,0,0
n697273490,n697273490,,26.851731,89.382795,junction,0,0,0
n697273496,n697273496,,26.856465,89.381504,junction,0,0,0
n697273497,n697273497,,26.857779,89.380119,junction,0,0,0
n697273563,n697273563,,26.825339,89.388704,junction,0,0,0
n6975454272,n6975454272,,26.117401,91.703207,junction,0,0,0
n7020083189,n7020083189,,23.140691,91.743211,junction,0,0,0
n7020083331,n7020083331,,23.121584,91.718797,junction,0,0,0
n7021077587,n7021077587,,23.96594,91.295499,junction,0,0,0
n7021077811,n7021077811,,23.922701,91.2839,junction,0,0,0
n7023629745,n7023629745,,26.791502,91.534131,junction,0,0,0
n703557544,n703557544,,27.255841,88.60469,junction,0,0,0
n703559484,n703559484,,27.287456,88.594344,junction,0,0,0
n703560792,n703560792,,27.116104,88.378101,junction,0,0,0
n703561197,n703561197,,27.11773,88.381058,junction,0,0,0
n7045996651,n7045996651,,22.571426,92.956904,junction,0,0,0
n7047092683,n7047092683,,22.104683,92.954951,junction,0,0,0
n7129320261,n7129320261,,26.068237,91.421343,junction,0,0,0
n7149855098,n7149855098,,25.95813,91.058424,junction,0,0,0
n715137671,n715137671,,27.482628,95.172954,junction,0,0,0
n7157252896,n7157252896,,26.037217,90.659271,junction,0,0,0
n7157454053,n7157454053,,26.660036,91.09953,junction,0,0,0
n7157454054,n7157454054,,26.051138,90.441828,junction,0,0,0
n7157553193,n7157553193,,25.947066,91.108444,junction,0,0,0
n7158912817,n7158912817,,26.513063,90.519789,junction,0,0,0
n7160576571,n7160576571,,24.71563,94.555772,junction,0,0,0
n7160576579,n7160576579,,24.71128,94.549794,junction,0,0,0
n7160577316,n7160577316,,24.84224,94.514579,junction,0,0,0
n7160990048,n7160990048,,24.055154,91.830704,junction,0,0,0
n7160990194,n7160990194,,24.177892,91.820013,junction,0,0,0
n7206704689,n7206704689,,27.372501,93.038366,junction,0,0,0
n7206704704,n7206704704,,27.479783,93.031987,junction,0,0,0
n7206705199,n7206705199,,27.482353,93.031494,junction,0,0,0
n7206705209,n7206705209,,27.424089,93.011702,junction,0,0,0
n7216824088,n7216824088,,23.925446,92.653854,junction,0,0,0
n7216824344,n7216824344,,23.899349,92.652069,junction,0,0,0
n7400452912,n7400452912,,26.708722,92.476988,junction,0,0,0
n746931679,n746931679,,28.107541,95.305809,junction,0,0,0
n746931696,n746931696,,28.095427,95.30371,junction,0,0,0
n746931794,n746931794,,27.887855,96.011983,junction,0,0,0
n746931800,n746931800,,28.102731,95.304936,junction,0,0,0
n746951021,n746951021,,27.598789,95.556767,junction,0,0,0
n7596494192,n7596494192,,24.205971,93.904212,junction,0,0,0
n7654258307,n7654258307,,22.148244,92.775044,junction,0,0,0
n7677540658,n7677540658,,25.938868,88.085263,junction,0,0,0
n7692786254,n7692786254,,26.629899,92.766587,junction,0,0,0
n7707589417,n7707589417,,24.030179,93.237686,junction,0,0,0
n774477557,n774477557,,27.10322,88.642592,junction,0,0,0
n774477560,n774477560,,27.106155,88.595236,junction,0,0,0
n774477581,n774477581,,27.075585,88.512958,junction,0,0,0
n7781216150,n7781216150,,26.734733,91.785042,junction,0,0,0
n7781216151,n7781216151,,26.735015,91.786707,junction,0,0,0
n7781820611,n7781820611,,27.12379,93.86212,junction,0,0,0
n7781820612,n7781820612,,27.121541,93.869089,junction,0,0,0
n7781843317,n7781843317,,26.750017,93.171157,junction,0,0,0
n7848250588,n7848250588,,26.544178,88.71108,junction,0,0,0
n7868916812,n7868916812,,26.455371,89.867551,junction,0,0,0
n7868916815,n7868916815,,26.336884,88.287624,junction,0,0,0
n7869251189,n7869251189,,26.580398,88.514957,junction,0,0,0
n7869251213,n7869251213,,26.594396,88.496882,junction,0,0,0
n7869311140,n7869311140,,25.690019,93.123766,junction,0,0,0
n7869322449,n7869322449,,25.74267,93.139386,junction,0,0,0
n7869322450,n7869322450,,25.743559,93.139976,junction,0,0,0
n7869322595,n7869322595,,25.772852,93.162756,junction,0,0,0
n7869361463,n7869361463,,25.48044,93.142524,junction,0,0,0
n7869361842,n7869361842,,25.500343,93.108134,junction,0,0,0
